Time (sec),RPM,Coolant Temp (C),TPS (%),MAP (kPa),MAP Rate (kPa/sec),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Starting Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),Ignition Angle (DBTDC),Anlg #5 (C), Anlg #6,Anlg #7 (C),Digital Output #1,Digital Output #2,Digital Output #3,Digital Output #4,Digital Output #5,Digital Output #6,Digital Output #7,Digital Output #8,Digital Output #9,Digital Output #10,Open Time Clip,Charge Time Clip,Measured AFR #1,Accel Base Comp (%),
14.200,7942,45.0,0.0,36.61,-131.0,14.20,2.61,34.4,100.0,102.6,31.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.7,
14.301,7778,45.0,0.0,40.13,413.7,14.20,2.28,29.7,100.0,102.5,31.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.9,
14.400,7490,45.0,0.0,34.13,-179.3,14.20,1.73,21.7,100.0,102.6,30.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
14.500,7327,45.0,0.0,44.06,68.9,14.10,2.75,33.4,100.0,102.6,32.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
14.601,7970,45.0,0.0,45.92,172.4,14.20,3.03,40.1,100.0,102.6,33.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
14.701,8645,45.0,0.0,43.23,-75.8,14.10,3.30,47.6,100.0,102.6,35.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
14.800,8158,45.0,0.0,42.54,137.9,14.20,3.09,42.5,100.0,102.6,33.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.4,
14.900,7953,45.0,0.0,35.65,-172.4,14.20,2.32,30.7,100.0,102.5,31.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
15.003,8165,45.0,0.0,45.78,158.6,14.10,3.09,41.7,100.0,102.6,34.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
15.100,8392,45.0,0.0,40.54,-165.5,14.20,3.09,43.3,100.0,102.6,34.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.8,
15.203,8500,45.0,0.0,37.92,-27.6,14.20,2.68,37.8,100.0,102.6,32.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.8,
15.303,8433,45.0,0.0,36.61,193.1,14.20,2.17,30.5,100.0,102.5,32.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
15.403,8452,45.0,0.0,45.51,-89.6,14.20,3.10,43.3,100.0,102.6,36.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.3,
15.501,8742,45.0,0.0,47.30,489.5,14.20,2.92,42.3,100.0,102.6,34.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,121.2,
15.600,8846,45.0,0.0,48.95,-103.4,14.10,3.18,46.7,100.0,102.7,35.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
15.700,8967,45.0,0.0,52.06,131.0,14.10,3.95,59.4,100.0,102.7,35.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.2,
15.800,8976,45.0,0.0,52.47,-48.3,14.10,4.14,61.6,100.0,102.7,34.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.3,
15.903,9414,45.0,0.0,61.57,413.7,14.10,4.17,65.0,100.0,102.8,37.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.9,
16.000,9424,45.0,0.0,59.23,-399.9,14.10,4.84,76.1,100.0,102.8,42.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
16.100,9497,45.0,0.0,53.64,-124.1,14.10,4.13,65.8,100.0,102.5,36.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
16.200,9414,46.0,0.0,40.40,13.8,14.10,3.14,49.3,100.0,102.6,35.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
16.301,9521,46.0,0.0,33.99,-262.0,14.10,3.38,53.8,100.0,102.3,34.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
16.403,9410,46.0,0.0,31.03,6.9,14.20,3.12,49.2,100.0,102.3,34.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
16.503,8571,46.0,0.0,29.51,-41.4,14.20,3.21,46.2,100.0,102.2,32.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
16.600,9150,46.0,0.0,31.03,-6.9,14.10,3.06,46.1,100.0,102.3,33.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
16.700,9742,46.0,0.0,35.51,62.1,14.10,3.33,53.8,100.0,102.3,33.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
16.800,9846,46.0,0.0,34.96,-158.6,14.00,4.17,68.6,100.0,102.3,34.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
16.900,9131,46.0,0.0,35.92,-144.8,14.10,3.54,53.8,100.0,102.3,34.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
17.000,8944,46.0,0.0,28.82,-6.9,14.10,3.41,51.2,100.0,102.2,32.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
17.100,8021,46.0,0.0,29.37,296.5,14.10,3.35,45.0,100.0,102.2,30.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.3,
17.201,8322,46.0,0.0,30.61,27.6,14.10,2.65,36.7,100.0,102.2,32.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
17.300,8928,46.0,0.0,33.58,372.3,14.10,3.36,50.0,100.0,102.2,32.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.7,
17.401,8556,46.0,0.0,29.65,-48.3,14.10,3.15,44.7,100.0,102.2,32.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
17.500,8773,46.0,0.0,28.61,-82.7,14.10,3.09,45.0,100.0,102.2,32.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
17.600,8799,46.0,0.0,28.06,-206.8,14.10,2.93,43.2,100.0,102.2,33.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
17.700,8267,46.0,0.0,23.44,-158.6,14.10,3.30,45.8,100.0,102.1,30.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
17.800,7435,46.0,0.0,15.72,-151.7,14.10,1.74,21.6,100.0,102.1,26.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
17.903,7544,46.0,0.0,14.07,-55.2,14.10,1.79,22.5,100.0,102.0,25.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
18.000,7593,46.0,0.0,12.41,82.7,14.20,1.87,23.6,100.0,102.0,20.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
18.101,7477,46.0,0.0,11.65,117.2,14.20,1.74,21.7,100.0,102.0,17.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
18.200,7226,46.0,0.0,10.82,-48.3,14.10,1.75,21.2,100.0,102.0,20.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
18.300,7072,46.0,0.0,14.75,48.3,14.10,1.75,20.7,100.0,102.0,25.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
18.401,7129,46.0,0.0,16.00,-20.7,14.10,1.75,20.8,100.0,102.1,25.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
18.500,7040,46.0,0.0,16.27,-48.3,14.20,1.75,20.6,100.0,102.1,25.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
18.600,6577,46.0,0.0,21.37,6.9,14.20,2.63,29.0,100.0,102.1,26.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
18.700,6304,46.0,0.0,29.10,199.9,14.10,3.32,35.0,100.0,102.1,28.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
18.800,6791,46.0,0.0,35.09,-310.3,14.20,2.52,28.0,100.0,102.3,29.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
18.900,7204,46.0,0.0,39.30,213.7,14.10,2.09,25.0,100.0,102.3,29.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
19.003,6635,46.0,0.0,40.95,172.4,14.20,2.45,27.0,100.0,102.3,29.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.2,
19.100,6478,46.0,0.0,45.30,165.5,14.20,2.57,27.6,100.0,102.4,30.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
19.200,6583,46.0,0.0,48.40,186.2,14.20,2.57,28.3,100.0,102.4,31.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
19.300,6600,46.0,0.0,44.20,-82.7,14.20,2.56,28.0,100.0,102.4,31.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
19.400,6728,46.0,0.0,41.99,-75.8,14.20,2.50,28.1,100.0,102.4,30.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
19.501,6618,47.0,0.0,37.23,41.4,14.20,1.99,22.1,100.0,102.3,28.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
19.601,6648,47.0,0.0,34.13,55.2,14.20,2.26,24.9,100.0,102.0,29.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.9,
19.700,6611,47.0,0.0,33.44,-62.1,14.20,2.01,22.2,100.0,102.0,29.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
19.800,6621,47.0,0.0,33.72,-206.8,14.10,1.99,21.9,100.0,102.0,28.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
19.900,6650,47.0,0.0,54.74,179.3,14.20,3.06,34.0,100.0,102.2,29.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.2,
20.000,6929,47.0,0.0,65.36,-124.1,14.10,3.82,43.3,100.0,102.3,39.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.7,
20.100,7356,47.0,0.0,73.64,-310.3,14.20,4.87,58.7,100.0,102.4,39.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
20.201,7921,47.0,0.0,75.77,131.0,14.10,4.32,57.2,100.0,102.4,40.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
20.300,8316,47.0,0.0,70.19,-868.7,14.10,5.63,77.1,100.0,102.4,40.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,101.0,
20.400,8594,47.0,0.0,67.91,-841.2,14.10,5.85,82.7,100.0,102.4,40.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,101.0,
20.501,8982,47.0,0.0,84.05,882.5,14.10,4.38,65.8,100.0,102.4,41.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,123.0,
20.603,9459,47.0,0.0,75.36,-41.4,14.00,5.08,80.4,100.0,102.4,41.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
20.700,9962,47.0,0.0,76.88,-372.3,14.00,6.13,95.0,100.0,102.5,41.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,1,0,19.11,100.3,
20.800,10323,47.0,0.0,74.26,-62.1,14.00,4.52,77.4,100.0,102.4,42.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
20.900,9725,47.0,0.0,79.57,303.4,14.10,5.68,93.6,100.0,102.4,41.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.4,
21.001,10295,47.0,0.0,77.43,165.5,14.00,4.62,78.7,100.0,102.4,42.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
21.100,10359,47.0,0.0,74.39,-358.5,14.00,6.05,95.0,100.0,102.5,42.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,1,0,19.11,100.3,
21.200,10482,47.0,0.0,70.46,0.0,14.00,4.14,71.9,100.0,102.4,42.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
21.300,9944,47.0,0.0,75.22,-75.8,14.00,5.01,82.6,100.0,102.4,41.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
21.400,10064,47.0,0.0,67.91,-530.9,14.00,4.58,77.2,100.0,102.4,42.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
21.500,10344,47.0,0.0,30.89,-289.6,14.10,0.00,56.1,100.0,102.0,28.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.9,
21.601,9459,47.0,0.0,45.78,792.9,14.00,3.82,60.1,100.0,102.1,34.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,122.6,
21.700,9767,47.0,0.0,78.12,427.5,14.00,5.39,88.3,100.0,102.4,41.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.9,
21.801,8319,47.0,0.0,83.77,558.5,14.00,4.80,67.7,100.0,102.5,40.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,121.5,
21.900,8060,47.0,0.0,82.32,-234.4,14.00,4.96,65.6,100.0,102.5,39.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
22.000,8535,47.0,0.0,77.43,-406.8,14.00,4.80,67.3,100.0,102.5,40.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
22.100,8610,47.0,0.0,68.33,-1034.2,14.00,5.68,81.0,100.0,102.4,40.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,101.2,
22.200,8861,47.0,0.0,69.71,-172.4,14.00,5.04,75.0,100.0,102.3,41.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,121.3,
22.301,8519,47.0,0.0,28.75,-324.1,14.00,2.38,33.9,100.0,102.0,32.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
22.400,7646,47.0,0.0,16.48,-27.6,14.00,2.12,27.2,100.0,101.9,26.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
22.500,6882,47.0,0.0,11.93,-27.6,14.00,1.76,20.3,100.0,101.8,21.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
22.600,6444,47.0,0.0,10.69,-131.0,14.00,1.76,19.1,100.0,101.8,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
22.700,5867,47.0,0.0,11.79,-27.6,14.00,1.76,17.4,100.0,101.8,21.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
22.800,5287,48.0,0.0,14.07,6.9,14.00,1.76,15.7,100.0,101.6,22.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
22.900,4737,48.0,0.0,16.62,27.6,14.00,1.75,14.0,100.0,101.7,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
23.000,4145,48.0,0.0,18.41,103.4,14.00,1.76,12.3,100.0,101.7,24.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
23.100,3779,48.0,0.0,20.06,13.8,14.00,1.76,11.1,100.0,101.7,26.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
23.200,3326,48.0,0.0,23.86,124.1,14.00,1.88,10.7,100.0,101.7,26.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
23.300,2877,48.0,0.0,25.58,48.3,14.00,1.76,8.6,100.0,101.7,23.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
23.400,2520,48.0,0.0,29.79,117.2,14.00,1.77,7.6,100.0,101.8,23.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
23.500,2328,48.0,0.0,33.30,124.1,13.90,1.77,7.0,100.0,101.8,21.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
23.600,2225,48.0,0.0,35.65,117.2,14.00,1.79,6.5,100.0,101.8,21.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
23.700,2236,48.0,0.0,36.47,-268.9,13.90,1.80,6.6,100.0,101.9,21.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
23.800,2175,48.0,0.0,41.30,-82.7,14.00,1.81,6.7,100.0,101.9,21.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
23.900,2123,48.0,0.0,44.75,124.1,14.00,1.82,6.6,100.0,101.9,21.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
24.003,2125,48.0,0.0,45.16,103.4,14.00,1.82,6.7,100.0,101.9,21.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
24.100,2167,49.0,0.0,45.64,151.7,13.90,1.82,6.5,100.0,101.7,20.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
24.203,2022,49.0,0.0,44.20,-351.6,14.00,1.82,6.1,100.0,101.7,20.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
24.300,1933,49.0,0.0,50.81,96.5,14.00,1.81,6.1,100.0,101.7,20.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
24.400,2108,49.0,0.0,50.26,137.9,13.90,1.81,5.9,100.0,101.7,20.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
24.503,2056,49.0,0.0,48.13,-372.3,14.00,1.82,5.9,100.0,101.7,20.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
24.600,1906,49.0,0.0,54.33,96.5,14.00,1.81,6.1,100.0,101.7,20.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
24.701,1966,49.0,0.0,53.30,213.7,13.80,1.82,5.7,100.0,101.7,20.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
24.800,1704,49.0,0.0,57.64,117.2,13.80,1.83,5.5,100.0,101.7,20.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
24.900,1774,49.0,0.0,55.43,186.2,13.90,1.83,5.2,100.0,101.8,20.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
25.000,1634,49.0,0.0,59.50,89.6,13.90,2.28,6.6,100.0,101.8,21.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
25.100,2092,49.0,0.0,55.99,0.0,14.00,1.81,5.3,100.0,101.8,20.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
25.200,1936,49.0,0.0,59.78,27.6,13.90,2.39,7.9,100.0,101.8,20.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
25.300,2482,49.0,0.0,57.23,27.6,14.00,1.91,7.8,100.0,101.8,14.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
25.400,3190,49.0,0.0,53.92,89.6,14.00,1.81,8.9,100.0,101.7,14.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
25.500,3716,49.0,0.0,83.22,-303.4,14.00,4.27,25.7,100.0,101.9,32.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
25.600,5728,49.0,0.0,79.84,-689.5,14.00,3.69,33.6,100.0,102.0,37.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
25.703,6306,49.0,0.0,72.95,-172.4,14.10,3.49,37.5,100.0,101.9,39.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
25.803,5602,49.0,0.0,72.26,-34.5,14.10,2.92,28.1,100.0,101.9,38.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
25.900,5287,49.0,0.0,82.39,41.4,14.10,3.76,33.3,100.0,101.9,37.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.4,
26.001,5822,49.0,0.0,89.08,634.3,14.10,3.41,33.7,100.0,102.0,37.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,121.9,
26.101,5778,49.0,0.0,84.05,-75.8,14.10,4.09,39.8,100.0,102.0,37.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.3,
26.200,5974,49.0,0.0,80.25,-48.3,14.00,3.87,37.8,100.0,101.9,37.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.3,
26.300,6069,49.0,0.0,78.74,-165.5,14.10,3.88,38.6,100.0,101.9,38.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.3,
26.401,6201,49.0,0.0,79.84,165.5,14.10,3.92,41.0,100.0,101.9,38.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.3,
26.500,6513,49.0,0.0,77.29,-89.6,14.10,3.66,40.2,100.0,101.7,39.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
26.601,6660,50.0,0.0,78.88,158.6,14.10,4.12,46.2,100.0,101.6,38.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.5,
26.700,6923,50.0,0.0,74.05,-365.4,14.00,4.15,47.2,100.0,101.6,38.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
26.800,6715,50.0,0.0,74.67,-117.2,14.00,3.51,40.0,100.0,101.7,38.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
26.901,6818,50.0,0.0,76.46,117.2,14.10,3.44,39.3,100.0,101.6,38.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
27.000,7109,50.0,0.0,67.64,-648.1,14.00,4.03,47.0,100.0,101.6,38.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
27.100,6986,50.0,0.0,37.51,-324.1,14.00,2.44,28.2,100.0,101.5,30.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
27.203,6780,50.0,0.0,21.79,-179.3,14.00,2.84,32.4,100.0,101.3,27.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
27.300,5932,50.0,0.0,17.72,-96.5,14.00,2.10,21.1,100.0,101.3,25.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
27.400,5077,50.0,0.0,18.82,89.6,14.10,1.79,15.4,100.0,101.3,22.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
27.503,4206,50.0,0.0,19.93,96.5,14.00,1.83,13.1,100.0,101.3,23.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
27.600,3525,50.0,0.0,22.75,137.9,14.00,1.77,10.6,100.0,101.3,25.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
27.700,2938,50.0,0.0,25.17,89.6,13.90,1.85,9.6,100.0,101.3,25.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
27.800,2384,50.0,0.0,29.92,137.9,13.90,1.76,7.4,100.0,101.3,22.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
27.900,2169,50.0,0.0,33.03,117.2,13.90,1.79,6.7,100.0,101.4,21.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
28.000,2034,50.0,0.0,36.06,-179.3,13.90,1.80,6.4,100.0,101.4,21.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
28.100,2009,50.0,0.0,41.58,96.5,13.90,1.81,6.3,100.0,101.4,21.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
28.200,2114,50.0,0.0,42.68,137.9,13.90,1.81,6.1,100.0,101.5,20.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
28.300,2174,50.0,0.0,42.54,34.5,13.90,1.81,6.4,100.0,101.5,20.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
28.400,2073,50.0,0.0,44.20,-262.0,13.90,1.83,6.5,100.0,101.5,20.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
28.500,2090,50.0,0.0,48.54,110.3,13.90,1.82,6.6,100.0,101.5,20.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
28.600,2083,50.0,0.0,48.26,103.4,14.00,1.82,6.2,100.0,101.5,20.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
