Time (sec),RPM,Coolant Temp (C),TPS (%),MAP (kPa),MAP Rate (kPa/sec),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Starting Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),Ignition Angle (DBTDC),Anlg #5 (C), Anlg #6,Anlg #7 (C),Digital Output #1,Digital Output #2,Digital Output #3,Digital Output #4,Digital Output #5,Digital Output #6,Digital Output #7,Digital Output #8,Digital Output #9,Digital Output #10,Open Time Clip,Charge Time Clip,Measured AFR #1,Accel Base Comp (%),
43.499,2663,82.0,0.0,43.78,68.9,14.00,1.86,7.9,100.0,107.8,17.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
43.599,2521,82.0,0.0,44.75,144.8,14.00,1.85,7.7,100.0,107.9,18.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
43.699,2618,82.0,0.0,45.51,137.9,14.00,1.86,7.9,100.0,107.8,17.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
43.799,2589,82.0,0.0,46.19,110.3,14.10,1.85,8.2,100.0,107.9,16.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
43.899,2560,82.0,0.0,46.19,41.4,14.10,1.86,8.2,100.0,107.7,17.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
43.999,2558,82.0,0.0,42.40,-317.2,14.00,1.86,8.0,100.0,107.8,17.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
44.099,2700,82.0,0.0,42.95,-13.8,14.10,1.86,8.1,100.0,107.8,17.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
44.199,2719,82.0,0.0,44.06,117.2,14.10,1.86,8.1,100.0,107.8,17.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
44.299,2631,82.0,0.0,45.30,144.8,14.10,1.86,8.3,100.0,107.6,17.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
44.399,2596,82.0,0.0,45.37,55.2,14.00,1.85,8.1,100.0,107.6,17.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
44.499,2724,82.0,0.0,40.82,-289.6,14.10,1.85,8.2,100.0,107.8,17.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
44.599,2783,82.0,0.0,42.95,124.1,14.00,1.85,8.5,100.0,107.8,16.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
44.699,2709,82.0,0.0,44.33,131.0,14.00,1.86,8.6,100.0,107.5,17.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
44.799,2689,82.0,0.0,41.30,-220.6,14.10,1.85,8.5,100.0,107.8,16.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
44.899,2742,82.0,0.0,40.95,-13.8,14.00,1.85,8.2,100.0,107.5,17.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
44.999,2727,82.0,0.0,42.40,96.5,14.00,1.85,8.1,100.0,107.6,17.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
45.099,2787,82.0,0.0,43.78,110.3,14.00,1.86,8.8,100.0,107.7,16.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
45.199,2838,82.0,0.0,39.02,-324.1,14.10,1.86,8.5,100.0,107.6,17.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
45.299,2868,82.0,0.0,41.44,103.4,14.10,1.86,8.7,100.0,107.6,16.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
45.399,2789,82.0,0.0,43.09,96.5,14.00,1.86,8.7,100.0,107.7,16.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
45.499,2771,82.0,0.0,38.75,-206.8,14.00,1.86,8.5,100.0,107.5,17.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
45.599,2828,82.0,0.0,41.30,117.2,14.00,1.85,8.4,100.0,107.5,17.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
45.699,2800,82.0,0.0,42.40,89.6,14.10,1.86,8.9,100.0,107.6,16.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
45.799,2874,82.0,0.0,38.89,-165.5,14.00,1.85,8.7,100.0,107.5,16.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
45.899,2926,82.0,0.0,41.16,131.0,14.00,1.86,9.2,100.0,107.6,16.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
45.999,3069,82.0,0.0,37.65,-296.5,14.10,1.85,9.2,100.0,107.4,15.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
46.099,3084,82.0,0.0,40.68,144.8,14.10,1.89,9.9,100.0,107.5,16.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
46.199,3144,82.0,0.0,37.78,-68.9,14.10,1.86,9.6,100.0,107.4,17.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
46.299,3073,82.0,0.0,39.58,20.7,14.10,1.87,9.7,100.0,107.5,17.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
46.399,3099,82.0,0.0,38.61,144.8,14.00,1.85,9.4,100.0,107.3,16.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
46.499,3045,82.0,0.0,39.44,-137.9,14.00,1.89,9.8,100.0,107.3,15.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
46.599,3072,82.0,0.0,45.51,179.3,14.00,2.03,10.2,100.0,107.8,15.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
46.701,3004,82.0,0.0,47.71,-241.3,14.00,2.12,10.8,100.0,108.0,10.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
46.801,2849,82.0,0.0,63.85,282.7,14.10,2.64,13.0,100.0,109.2,23.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.3,
46.900,3329,82.0,0.0,69.43,-448.2,14.10,4.33,22.4,100.0,110.0,29.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
46.999,4515,82.0,0.0,77.57,-131.0,14.20,4.29,29.9,100.0,110.2,33.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,121.2,
47.099,6048,82.0,0.0,80.25,68.9,14.20,4.16,41.4,100.0,110.7,35.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,121.0,
47.201,8149,82.0,0.0,67.91,-75.8,14.10,4.24,56.1,100.0,109.6,37.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.9,
47.299,9554,82.0,0.0,55.30,-199.9,14.10,4.38,68.8,100.0,108.7,35.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.9,
47.400,9727,82.0,0.0,51.92,-358.5,14.10,5.29,86.3,100.0,108.8,35.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
47.499,9012,82.0,0.0,44.33,-365.4,14.10,3.52,53.0,100.0,108.0,34.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
47.599,7936,82.0,0.0,40.40,-220.6,14.20,2.81,37.3,100.0,108.1,30.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
47.700,7002,82.0,0.0,42.26,0.0,14.20,2.53,30.0,100.0,107.6,28.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
47.801,6219,82.0,0.0,44.61,41.4,14.10,2.71,28.3,100.0,107.8,27.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
47.899,5434,82.0,0.0,53.50,275.8,14.20,2.43,22.6,100.0,108.2,25.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.3,
48.000,4915,82.0,0.0,61.43,-117.2,14.10,3.19,26.0,100.0,108.9,36.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.9,
48.101,4778,82.0,0.0,70.05,-62.1,14.20,3.79,29.6,100.0,109.5,35.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.7,
48.200,5029,82.0,0.0,78.60,-186.2,14.10,4.18,34.0,100.0,110.3,34.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,121.0,
48.299,5354,82.0,0.0,81.08,-82.7,14.10,4.15,36.1,100.0,110.8,34.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.8,
48.401,5789,82.0,0.0,82.05,-6.9,14.10,3.62,34.1,100.0,110.7,34.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
48.501,6246,82.0,0.0,80.12,-27.6,14.10,3.69,37.5,100.0,110.6,35.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
48.599,6605,82.0,0.0,74.95,-406.8,14.10,4.52,48.9,100.0,110.1,36.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
48.699,6441,82.0,0.0,80.39,565.4,14.10,3.72,40.7,100.0,110.6,36.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,121.5,
48.799,5950,82.0,0.0,80.25,172.4,14.10,4.10,41.0,100.0,110.6,35.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
48.899,5926,82.0,0.0,80.39,117.2,14.10,4.12,41.2,100.0,110.6,35.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
48.999,5917,82.0,0.0,81.50,131.0,14.10,4.10,40.9,100.0,110.7,35.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
49.099,5764,82.0,0.0,82.32,144.8,14.10,4.08,40.2,100.0,110.7,35.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
49.199,5898,82.0,0.0,85.15,303.4,14.10,3.64,35.9,100.0,111.0,35.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.4,
49.299,6404,82.0,0.0,81.22,-41.4,14.10,4.50,48.6,100.0,110.9,36.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.3,
49.399,6652,82.0,0.0,78.74,-179.3,14.10,4.48,48.9,100.0,110.3,36.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.7,
49.499,7089,82.0,0.0,74.53,-296.5,14.20,4.42,51.3,100.0,110.6,35.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
49.599,7401,82.0,0.0,75.50,89.6,14.20,4.23,51.5,100.0,110.0,36.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
49.699,7731,82.0,0.0,68.88,-599.8,14.10,5.80,73.8,100.0,110.2,36.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
49.801,7921,82.0,0.0,60.47,-213.7,14.20,4.01,52.4,100.0,109.2,36.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
49.900,7936,82.0,0.0,48.40,68.9,14.20,2.81,37.3,100.0,108.0,32.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
49.999,8161,83.0,0.0,31.16,-158.6,14.20,2.30,31.2,100.0,107.0,29.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
50.099,7473,83.0,0.0,18.00,-41.4,14.20,2.00,25.1,100.0,105.8,24.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
50.199,6954,83.0,0.0,14.62,27.6,14.20,1.78,20.5,100.0,105.5,22.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
50.299,7189,83.0,0.0,13.10,96.5,14.20,1.78,21.3,100.0,105.3,18.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
50.399,7455,83.0,0.0,12.34,48.3,14.20,1.78,22.2,100.0,105.2,18.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
50.501,7219,83.0,0.0,15.17,151.7,14.20,1.77,21.3,100.0,105.4,21.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
50.600,7298,83.0,0.0,19.79,20.7,14.10,2.41,29.2,100.0,105.9,24.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.7,
50.699,6912,83.0,0.0,26.41,165.5,14.20,3.42,39.7,100.0,106.2,25.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.7,
50.800,6659,83.0,0.0,37.02,206.8,14.20,2.30,25.5,100.0,107.0,26.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.5,
50.900,7621,83.0,0.0,49.09,337.8,14.10,2.91,36.8,100.0,107.9,30.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.5,
50.999,7933,83.0,0.0,49.09,-48.3,14.20,3.24,43.0,100.0,108.5,31.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,121.1,
51.099,7063,83.0,0.0,45.92,-641.2,14.20,3.60,42.3,100.0,108.3,28.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
51.199,7411,83.0,0.0,44.61,-137.9,14.20,2.56,31.2,100.0,108.0,30.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
51.300,7556,83.0,0.0,44.06,-6.9,14.20,2.60,33.0,100.0,107.9,30.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
51.399,7518,83.0,0.0,36.06,-55.2,14.20,1.81,22.8,100.0,107.5,27.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
51.499,7490,83.0,0.0,25.86,-6.9,14.20,3.08,38.5,100.0,106.5,26.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
51.601,6675,83.0,0.0,24.89,13.8,14.20,3.08,34.6,100.0,106.3,25.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
51.701,6784,83.0,0.0,27.92,151.7,14.20,3.52,39.5,100.0,106.4,25.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
51.799,6946,83.0,0.0,35.92,41.4,14.20,2.26,26.0,100.0,107.1,26.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
51.900,7832,83.0,0.0,35.09,-89.6,14.20,2.11,27.7,100.0,107.3,28.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
52.001,7624,83.0,0.0,39.71,337.8,14.20,1.98,25.3,100.0,107.2,28.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.5,
52.099,6894,83.0,0.0,40.82,199.9,14.20,2.20,25.5,100.0,107.8,26.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
52.199,7308,83.0,0.0,47.71,379.2,14.20,2.84,34.5,100.0,107.6,29.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.7,
52.299,7705,83.0,0.0,49.23,103.4,14.20,3.05,39.1,100.0,108.3,32.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.2,
52.399,7445,83.0,0.0,47.02,-144.8,14.20,2.59,31.9,100.0,108.1,30.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
52.499,7696,83.0,0.0,50.54,524.0,14.20,2.64,34.0,100.0,108.0,30.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,121.4,
52.599,7847,83.0,0.0,40.68,-399.9,14.20,2.70,35.1,100.0,107.9,31.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
52.699,7801,83.0,0.0,31.03,103.4,14.20,2.96,38.7,100.0,106.9,28.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
52.799,7159,83.0,0.0,19.93,-62.1,14.20,2.36,28.5,100.0,106.1,24.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
52.899,6625,83.0,0.0,17.03,82.7,14.20,1.77,19.5,100.0,105.6,22.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
53.001,7030,83.0,0.0,16.41,-6.9,14.20,1.94,22.6,100.0,105.6,23.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
53.101,7180,83.0,0.0,28.06,82.7,14.20,3.34,40.3,100.0,106.5,26.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.2,
53.199,7198,83.0,0.0,38.33,-358.5,14.20,2.87,34.1,100.0,107.4,29.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
53.299,7930,83.0,0.0,55.99,475.7,14.20,3.19,42.0,100.0,108.2,30.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,121.1,
53.399,7930,83.0,0.0,57.85,-337.8,14.20,4.62,60.7,100.0,108.9,37.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
53.499,7638,83.0,0.0,63.98,303.4,14.10,4.66,60.0,100.0,109.3,32.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.4,
53.599,7961,83.0,0.0,64.40,96.5,14.20,4.57,59.9,100.0,109.5,37.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.2,
53.699,8158,83.0,0.0,62.33,-193.1,14.20,4.12,55.9,100.0,109.3,38.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
53.800,8584,83.0,0.0,68.88,641.2,14.20,4.32,61.7,100.0,109.4,35.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,121.9,
53.899,8866,83.0,0.0,61.71,179.3,14.20,4.36,64.0,100.0,109.1,34.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
53.999,9090,83.0,0.0,61.71,-144.8,14.20,4.27,65.0,100.0,109.5,39.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
54.099,9219,83.0,0.0,61.57,13.8,14.10,5.01,76.5,100.0,109.4,36.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.2,
54.199,8980,83.0,0.0,56.67,-199.9,14.10,5.00,75.5,100.0,108.9,35.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
54.299,9072,83.0,0.0,53.43,234.4,14.20,3.55,53.1,100.0,108.7,32.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
54.400,9570,83.0,0.0,51.23,-48.3,14.20,3.75,59.5,100.0,108.5,32.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
54.500,9380,83.0,0.0,37.51,-144.8,14.10,3.32,51.9,100.0,107.5,32.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
54.601,8540,83.0,0.0,20.82,-275.8,14.10,3.37,48.3,100.0,106.2,27.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
54.699,8381,83.0,0.0,15.31,-103.4,14.10,2.60,36.1,100.0,105.6,25.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
54.801,8463,83.0,0.0,11.65,-158.6,14.20,2.48,34.9,100.0,105.4,23.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
54.899,8680,83.0,0.0,11.79,68.9,14.20,2.54,36.7,100.0,105.2,17.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
54.999,8530,83.0,0.0,19.10,13.8,14.20,3.14,44.7,100.0,105.5,26.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.5,
55.099,8219,83.0,0.0,31.72,282.7,14.10,3.53,48.5,100.0,106.4,28.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.3,
55.199,8622,83.0,0.0,41.44,103.4,14.20,3.36,48.2,100.0,107.5,31.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,121.2,
55.299,9242,83.0,0.0,37.92,-186.2,14.10,3.80,58.4,100.0,107.6,32.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.3,
55.400,8397,83.0,0.0,42.54,13.8,14.20,3.22,45.4,100.0,107.8,31.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.5,
55.500,8573,83.0,0.0,41.71,-427.5,14.20,3.38,48.4,100.0,108.2,34.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
55.599,8720,83.0,0.0,43.64,13.8,14.20,3.15,46.0,100.0,107.7,32.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
55.699,8940,83.0,0.0,45.02,193.1,14.20,3.29,48.7,100.0,107.9,32.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
55.799,9012,83.0,0.0,41.85,62.1,14.10,3.37,50.8,100.0,107.7,31.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
55.899,8880,83.0,0.0,30.20,172.4,14.20,3.52,52.0,100.0,106.5,29.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
55.999,8125,83.0,0.0,25.86,117.2,14.20,3.34,45.6,100.0,106.4,27.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
56.099,8038,83.0,0.0,26.96,151.7,14.10,3.46,46.0,100.0,106.4,26.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
56.199,8124,83.0,0.0,34.27,455.1,14.20,3.17,42.9,100.0,106.6,28.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,121.1,
56.299,9018,84.0,0.0,33.03,-13.8,14.20,3.16,47.4,100.0,107.0,31.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.9,
56.399,9067,84.0,0.0,37.92,13.8,14.10,3.67,55.5,100.0,107.3,31.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.9,
56.499,8378,84.0,0.0,38.06,41.4,14.20,2.31,32.6,100.0,107.7,29.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
56.599,8729,84.0,0.0,46.61,420.6,14.20,3.51,50.9,100.0,107.9,31.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.9,
56.699,9028,84.0,0.0,42.68,-379.2,14.10,3.54,53.1,100.0,108.8,33.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
56.799,8468,84.0,0.0,25.03,-358.5,14.10,2.93,41.3,100.0,106.6,29.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
56.899,8124,84.0,0.0,36.61,27.6,14.20,2.54,34.1,100.0,107.4,28.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,121.2,
56.999,8863,84.0,0.0,39.99,27.6,14.20,3.04,44.4,100.0,107.5,31.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
57.101,9439,84.0,0.0,38.61,48.3,14.20,3.88,60.8,100.0,107.5,31.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.4,
57.199,9230,84.0,0.0,38.33,131.0,14.20,3.29,50.7,100.0,107.3,30.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
57.299,9247,84.0,0.0,46.19,34.5,14.20,4.04,62.2,100.0,108.0,34.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.3,
57.400,9261,84.0,0.0,48.95,89.6,14.20,4.07,62.5,100.0,108.3,35.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.7,
57.499,9238,84.0,0.0,52.47,358.5,14.20,3.56,55.0,100.0,108.4,35.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.6,
57.599,9103,84.0,0.0,38.20,-220.6,14.20,3.35,50.7,100.0,107.7,32.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
57.699,8987,84.0,0.0,26.54,-165.5,14.20,3.55,53.5,100.0,106.6,29.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
57.800,8113,84.0,0.0,20.20,-158.6,14.20,3.06,41.7,100.0,106.1,26.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
57.899,8324,84.0,0.0,15.31,48.3,14.20,2.53,35.1,100.0,105.5,24.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
